Lead ID,Lead Type,Status,Date,Source,Medium
109317130,Web Form,Unique,2023-08-26T15:13:46-04:00,google,cpc
109311241,Web Form,Unique,2023-08-26T13:27:46-04:00,bing,cpc
109271878,Phone Call,Unique,2023-08-25T17:49:37-04:00,bing,cpc
109230029,Phone Call,Unique,2023-08-25T12:00:46-04:00,google,cpc
109205135,Phone Call,Unique,2023-08-25T08:31:14-04:00,google,cpc
109179240,Phone Call,Unique,2023-08-24T18:17:32-04:00,bing,cpc
109148776,Phone Call,Unique,2023-08-24T14:00:19-04:00,google,cpc
109072907,Web Form,Unique,2023-08-23T17:01:19-04:00,google,cpc
109065693,Phone Call,Unique,2023-08-23T16:05:54-04:00,bing,cpc
109042672,Phone Call,Unique,2023-08-23T13:19:16-04:00,google,cpc
109035469,Phone Call,Unique,2023-08-23T12:31:10-04:00,google,cpc
109034161,Phone Call,Unique,2023-08-23T12:22:35-04:00,bing,cpc
109017352,Web Form,Unique,2023-08-23T10:28:21-04:00,google,cpc
109009084,Phone Call,Unique,2023-08-23T09:22:03-04:00,google,cpc
108912060,Phone Call,Unique,2023-08-22T10:21:12-04:00,google,cpc
108869747,Phone Call,Unique,2023-08-21T17:50:23-04:00,google,cpc
108868554,Phone Call,Unique,2023-08-21T17:38:45-04:00,google,cpc
108866790,Phone Call,Unique,2023-08-21T17:23:13-04:00,google,cpc
108803851,Phone Call,Unique,2023-08-21T10:54:41-04:00,bing,cpc
108719329,Phone Call,Unique,2023-08-19T15:31:22-04:00,google,cpc
108717624,Web Form,Unique,2023-08-19T14:56:47-04:00,google,cpc
108715180,Web Form,Unique,2023-08-19T14:09:52-04:00,google,cpc
108661563,Phone Call,Unique,2023-08-18T15:16:55-04:00,google,cpc
108643673,Web Form,Unique,2023-08-18T12:55:50-04:00,google,cpc
108568988,Phone Call,Unique,2023-08-17T15:15:53-04:00,google,cpc
108483907,Phone Call,Unique,2023-08-16T17:01:05-04:00,google,cpc
108476226,Phone Call,Unique,2023-08-16T15:59:08-04:00,google,cpc
108326648,Phone Call,Unique,2023-08-15T10:28:53-04:00,google,cpc
108261653,Phone Call,Unique,2023-08-14T15:11:21-04:00,bing,cpc
108234471,Phone Call,Unique,2023-08-14T12:30:35-04:00,google,cpc
108221564,Phone Call,Unique,2023-08-14T11:21:04-04:00,google,cpc
108196338,Web Form,Unique,2023-08-14T08:32:40-04:00,google,cpc
108161758,Phone Call,Unique,2023-08-13T13:36:06-04:00,bing,cpc
108161107,Web Form,Unique,2023-08-13T13:20:21-04:00,google,cpc
108063893,Web Form,Unique,2023-08-11T14:04:01-04:00,bing,cpc
107965580,Phone Call,Unique,2023-08-10T13:30:23-04:00,google,cpc
107954272,Phone Call,Unique,2023-08-10T12:06:51-04:00,google,cpc
107904089,Web Form,Unique,2023-08-09T18:29:40-04:00,bing,cpc
107833578,Phone Call,Unique,2023-08-09T09:27:13-04:00,google,cpc
107795107,Phone Call,Unique,2023-08-08T16:50:14-04:00,google,cpc
107783086,Phone Call,Unique,2023-08-08T15:21:27-04:00,google,cpc
107777388,Phone Call,Unique,2023-08-08T14:42:36-04:00,google,cpc
107702065,Phone Call,Unique,2023-08-07T19:08:36-04:00,bing,cpc
107500163,Phone Call,Unique,2023-08-04T18:33:44-04:00,google,cpc
107388830,Phone Call,Unique,2023-08-03T16:08:43-04:00,bing,cpc
107374524,Phone Call,Unique,2023-08-03T14:21:48-04:00,google,cpc
107369413,Phone Call,Unique,2023-08-03T13:44:04-04:00,google,cpc
107358679,Phone Call,Unique,2023-08-03T12:28:58-04:00,bing,cpc
107298322,Phone Call,Unique,2023-08-02T17:18:26-04:00,google,cpc
107294096,Phone Call,Unique,2023-08-02T16:41:07-04:00,google,cpc
107278223,Phone Call,Unique,2023-08-02T14:45:55-04:00,google,cpc
107188951,Phone Call,Unique,2023-08-01T16:03:35-04:00,google,cpc
107147920,Phone Call,Unique,2023-08-01T11:20:40-04:00,google,cpc
107107284,Phone Call,Unique,2023-07-31T19:48:45-04:00,google,cpc
107092159,Phone Call,Unique,2023-07-31T16:50:43-04:00,google,cpc
107074739,Phone Call,Unique,2023-07-31T14:54:52-04:00,google,cpc
106998707,Web Form,Unique,2023-07-30T22:11:12-04:00,google,cpc
106951423,Phone Call,Unique,2023-07-29T16:11:39-04:00,bing,cpc
106891479,Phone Call,Unique,2023-07-28T15:19:37-04:00,google,cpc
106886929,Phone Call,Unique,2023-07-28T14:42:28-04:00,google,cpc
106869475,Phone Call,Unique,2023-07-28T12:26:06-04:00,google,cpc
106866070,Phone Call,Unique,2023-07-28T12:00:49-04:00,google,cpc
106865205,Phone Call,Unique,2023-07-28T11:54:10-04:00,google,cpc
106857266,Web Form,Unique,2023-07-28T10:56:40-04:00,google,cpc
106679139,Phone Call,Unique,2023-07-26T12:59:18-04:00,google,cpc
106572910,Web Form,Unique,2023-07-25T13:24:27-04:00,bing,cpc
106567451,Web Form,Unique,2023-07-25T13:05:15-04:00,bing,cpc
106340301,Phone Call,Unique,2023-07-23T15:08:13-04:00,google,cpc
106329487,Web Form,Unique,2023-07-23T10:13:37-04:00,bing,cpc
106277807,Web Form,Unique,2023-07-22T03:24:38-04:00,google,cpc
106237268,Phone Call,Unique,2023-07-21T14:08:16-04:00,bing,cpc
106128058,Phone Call,Unique,2023-07-20T12:38:48-04:00,google,cpc
106105447,Web Form,Unique,2023-07-20T10:00:03-04:00,google,cpc
106040162,Phone Call,Unique,2023-07-19T14:07:05-04:00,google,cpc
105976719,Web Form,Unique,2023-07-18T19:46:37-04:00,bing,cpc
105956305,Phone Call,Unique,2023-07-18T16:00:06-04:00,bing,cpc
105882173,Web Form,Unique,2023-07-18T07:06:14-04:00,bing,cpc
105840206,Web Form,Unique,2023-07-17T15:42:59-04:00,google,cpc
105825973,Phone Call,Unique,2023-07-17T14:14:06-04:00,google,cpc
105737429,Web Form,Unique,2023-07-16T13:29:23-04:00,bing,cpc
105718301,Web Form,Unique,2023-07-15T21:03:17-04:00,bing,cpc
105700380,Web Form,Unique,2023-07-15T13:26:11-04:00,google,cpc
105697773,Web Form,Unique,2023-07-15T12:40:45-04:00,google,cpc
105694208,Phone Call,Unique,2023-07-15T11:40:38-04:00,google,cpc
105688609,Web Form,Unique,2023-07-15T09:59:20-04:00,google,cpc
105687352,Web Form,Unique,2023-07-15T09:30:52-04:00,google,cpc
105657945,Phone Call,Unique,2023-07-14T16:39:39-04:00,bing,cpc
105641518,Phone Call,Unique,2023-07-14T14:25:23-04:00,google,cpc
105534927,Web Form,Unique,2023-07-13T13:03:45-04:00,google,cpc
105475533,Phone Call,Unique,2023-07-12T18:25:50-04:00,google,cpc
105432645,Phone Call,Unique,2023-07-12T12:43:21-04:00,bing,cpc
105420518,Web Form,Unique,2023-07-12T11:22:23-04:00,google,cpc
105405860,Phone Call,Unique,2023-07-12T09:33:45-04:00,google,cpc
105374749,Phone Call,Unique,2023-07-11T18:18:34-04:00,google,cpc
105305519,Phone Call,Unique,2023-07-11T09:50:58-04:00,bing,cpc
105111720,Web Form,Unique,2023-07-09T12:37:49-04:00,google,cpc
105088022,Web Form,Unique,2023-07-08T17:40:45-04:00,google,cpc
105039754,Web Form,Unique,2023-07-07T18:10:22-04:00,google,cpc
105015659,Web Form,Unique,2023-07-07T14:36:41-04:00,google,cpc
105003896,Web Form,Unique,2023-07-07T13:10:51-04:00,google,cpc
105001060,Web Form,Unique,2023-07-07T12:54:52-04:00,google,cpc
105000214,Phone Call,Unique,2023-07-07T12:49:53-04:00,google,cpc
104993913,Web Form,Unique,2023-07-07T12:11:38-04:00,bing,cpc
104901469,Phone Call,Unique,2023-07-06T13:09:52-04:00,bing,cpc
104877146,Phone Call,Unique,2023-07-06T10:33:17-04:00,bing,cpc
104870765,Web Form,Unique,2023-07-06T09:47:27-04:00,google,cpc
104859354,Web Form,Unique,2023-07-06T07:15:33-04:00,google,cpc
104829550,Phone Call,Unique,2023-07-05T17:03:36-04:00,google,cpc
104825432,Phone Call,Unique,2023-07-05T16:32:38-04:00,google,cpc
104824678,Web Form,Unique,2023-07-05T16:27:12-04:00,google,cpc
104816829,Phone Call,Unique,2023-07-05T15:34:08-04:00,google,cpc
104763272,Phone Call,Unique,2023-07-05T10:01:43-04:00,google,cpc
104762834,Phone Call,Unique,2023-07-05T09:58:29-04:00,google,cpc
104638277,Web Form,Unique,2023-07-03T12:07:53-04:00,google,cpc
104587052,Web Form,Unique,2023-07-02T17:41:50-04:00,google,cpc
104577646,Phone Call,Unique,2023-07-02T13:21:36-04:00,google,cpc
104572854,Web Form,Unique,2023-07-02T11:15:03-04:00,google,cpc
104569755,Web Form,Unique,2023-07-02T09:41:53-04:00,google,cpc
104557179,Web Form,Unique,2023-07-01T19:58:24-04:00,google,cpc
104539680,Web Form,Unique,2023-07-01T12:42:48-04:00,google,cpc
104535510,Phone Call,Unique,2023-07-01T11:27:28-04:00,google,cpc
104492755,Phone Call,Unique,2023-06-30T15:27:17-04:00,google,cpc
104478361,Web Form,Unique,2023-06-30T13:24:40-04:00,google,cpc
104445249,Web Form,Unique,2023-06-30T08:28:00-04:00,google,cpc
104413335,Phone Call,Unique,2023-06-29T16:35:11-04:00,bing,cpc
104383035,Phone Call,Unique,2023-06-29T12:34:20-04:00,google,cpc
104300379,Phone Call,Unique,2023-06-28T13:54:01-04:00,google,cpc
104257442,Web Form,Unique,2023-06-28T07:39:02-04:00,google,cpc
104197700,Web Form,Unique,2023-06-27T13:32:56-04:00,bing,cpc
104128304,Web Form,Unique,2023-06-26T17:55:29-04:00,google,cpc
104015774,Web Form,Unique,2023-06-25T19:51:02-04:00,google,cpc
103996140,Web Form,Unique,2023-06-25T10:48:27-04:00,google,cpc
103991991,Web Form,Unique,2023-06-25T08:22:33-04:00,google,cpc
103958527,Web Form,Unique,2023-06-24T12:21:55-04:00,google,cpc
103955499,Phone Call,Unique,2023-06-24T11:31:51-04:00,google,cpc
103954497,Web Form,Unique,2023-06-24T11:15:53-04:00,google,cpc
103931466,Phone Call,Unique,2023-06-23T18:50:12-04:00,google,cpc
103901328,Phone Call,Unique,2023-06-23T13:44:13-04:00,google,cpc
103890819,Web Form,Unique,2023-06-23T12:23:36-04:00,google,cpc
103884719,Web Form,Unique,2023-06-23T11:37:21-04:00,google,cpc
103833418,Phone Call,Unique,2023-06-22T16:46:05-04:00,google,cpc
103824513,Phone Call,Unique,2023-06-22T15:34:08-04:00,google,cpc
103796032,Phone Call,Unique,2023-06-22T12:00:36-04:00,google,cpc
103781459,Phone Call,Unique,2023-06-22T10:15:49-04:00,bing,cpc
103777910,Web Form,Unique,2023-06-22T09:47:07-04:00,google,cpc
103632771,Phone Call,Unique,2023-06-20T17:04:00-04:00,google,cpc
103628406,Web Form,Unique,2023-06-20T16:29:27-04:00,google,cpc
103597315,Phone Call,Unique,2023-06-20T12:55:50-04:00,google,cpc
103586725,Phone Call,Unique,2023-06-20T11:54:00-04:00,google,cpc
103569980,Phone Call,Unique,2023-06-20T10:15:27-04:00,google,cpc
103553527,Web Form,Unique,2023-06-20T06:57:51-04:00,google,cpc
103540648,Web Form,Unique,2023-06-19T21:22:34-04:00,google,cpc
103516396,Phone Call,Unique,2023-06-19T16:06:33-04:00,google,cpc
103515641,Web Form,Unique,2023-06-19T16:01:12-04:00,google,cpc
103501367,Web Form,Unique,2023-06-19T14:23:01-04:00,google,cpc
103487949,Phone Call,Unique,2023-06-19T12:56:57-04:00,google,cpc
103483148,Web Form,Unique,2023-06-19T12:26:31-04:00,google,cpc
103382132,Web Form,Unique,2023-06-17T13:23:42-04:00,google,cpc
103301176,Phone Call,Unique,2023-06-16T11:10:00-04:00,google,cpc
103287993,Phone Call,Unique,2023-06-16T09:13:05-04:00,bing,cpc
103263343,Web Form,Unique,2023-06-15T19:10:54-04:00,bing,cpc
103262813,Phone Call,Unique,2023-06-15T19:02:09-04:00,google,cpc
103253246,Phone Call,Unique,2023-06-15T17:03:21-04:00,google,cpc
103225408,Web Form,Unique,2023-06-15T13:26:31-04:00,google,cpc
103203006,Web Form,Unique,2023-06-15T10:46:12-04:00,google,cpc
103189764,Web Form,Unique,2023-06-15T08:44:57-04:00,bing,cpc
103168755,Web Form,Unique,2023-06-14T20:23:32-04:00,google,cpc
103065273,Phone Call,Unique,2023-06-13T20:02:23-04:00,google,cpc
103014343,Phone Call,Unique,2023-06-13T12:35:24-04:00,google,cpc
102995767,Web Form,Unique,2023-06-13T10:38:33-04:00,google,cpc
102883243,Web Form,Unique,2023-06-12T10:37:24-04:00,google,cpc
102840599,Web Form,Unique,2023-06-11T17:21:31-04:00,google,cpc
102821448,Web Form,Unique,2023-06-11T08:06:33-04:00,google,cpc
102779833,Web Form,Unique,2023-06-10T08:34:08-04:00,google,cpc
102778986,Web Form,Unique,2023-06-10T08:05:42-04:00,google,cpc
102744485,Phone Call,Unique,2023-06-09T15:28:36-04:00,google,cpc
102708170,Web Form,Unique,2023-06-09T10:51:01-04:00,google,cpc
102679200,Web Form,Unique,2023-06-08T22:06:57-04:00,bing,cpc
102664531,Phone Call,Unique,2023-06-08T17:22:32-04:00,google,cpc
102660657,Phone Call,Unique,2023-06-08T16:46:17-04:00,google,cpc
102633620,Phone Call,Unique,2023-06-08T13:21:38-04:00,google,cpc
102611172,Phone Call,Unique,2023-06-08T10:51:06-04:00,google,cpc
102604776,Phone Call,Unique,2023-06-08T10:07:40-04:00,google,cpc
102563644,Web Form,Unique,2023-06-07T17:01:49-04:00,google,cpc
102508459,Web Form,Unique,2023-06-07T10:17:01-04:00,google,cpc
102502811,Phone Call,Unique,2023-06-07T09:29:57-04:00,google,cpc
102354154,Web Form,Unique,2023-06-05T16:59:19-04:00,google,cpc
102327253,Web Form,Unique,2023-06-05T14:08:08-04:00,bing,cpc
102300878,Phone Call,Unique,2023-06-05T11:39:27-04:00,bing,cpc
102270874,Web Form,Unique,2023-06-05T08:15:07-04:00,google,cpc
102259249,Web Form,Unique,2023-06-05T00:05:55-04:00,google,cpc
102250308,Web Form,Unique,2023-06-04T18:11:29-04:00,google,cpc
102246827,Web Form,Unique,2023-06-04T16:27:39-04:00,google,cpc
102245843,Web Form,Unique,2023-06-04T15:59:24-04:00,google,cpc
102240313,Web Form,Unique,2023-06-04T13:31:22-04:00,google,cpc
102222072,Web Form,Unique,2023-06-03T21:25:08-04:00,google,cpc
102201181,Web Form,Unique,2023-06-03T12:33:00-04:00,google,cpc
102194174,Web Form,Unique,2023-06-03T10:29:41-04:00,google,cpc
102184622,Web Form,Unique,2023-06-03T04:37:40-04:00,google,cpc
102173682,Web Form,Unique,2023-06-02T19:12:39-04:00,google,cpc
102157365,Web Form,Unique,2023-06-02T15:56:55-04:00,google,cpc
102139173,Phone Call,Unique,2023-06-02T13:31:58-04:00,google,cpc
102102841,Web Form,Unique,2023-06-02T08:47:33-04:00,bing,cpc
102100905,Phone Call,Unique,2023-06-02T08:17:09-04:00,google,cpc
102041715,Phone Call,Unique,2023-06-01T13:22:11-04:00,google,cpc
101888840,Web Form,Unique,2023-05-31T04:36:09-04:00,google,cpc
101804234,Phone Call,Unique,2023-05-30T11:12:57-04:00,google,cpc
101776587,Phone Call,Unique,2023-05-30T07:53:14-04:00,google,cpc
101685779,Web Form,Unique,2023-05-28T09:00:12-04:00,google,cpc
101659800,Web Form,Unique,2023-05-27T13:17:54-04:00,google,cpc
101652366,Web Form,Unique,2023-05-27T10:50:08-04:00,google,cpc
101650018,Web Form,Unique,2023-05-27T10:01:33-04:00,google,cpc
101607377,Web Form,Unique,2023-05-26T14:31:44-04:00,bing,cpc
101603825,Phone Call,Unique,2023-05-26T14:03:00-04:00,google,cpc
101589373,Phone Call,Unique,2023-05-26T12:07:32-04:00,bing,cpc
101563439,Web Form,Unique,2023-05-26T07:31:16-04:00,google,cpc
101518463,Phone Call,Unique,2023-05-25T14:46:40-04:00,google,cpc
101515119,Phone Call,Unique,2023-05-25T14:21:56-04:00,google,cpc
101498882,Phone Call,Unique,2023-05-25T12:25:21-04:00,google,cpc
101484193,Web Form,Unique,2023-05-25T10:44:46-04:00,google,cpc
101396960,Phone Call,Unique,2023-05-24T11:52:03-04:00,google,cpc
101384235,Web Form,Unique,2023-05-24T10:20:45-04:00,google,cpc
101361302,Web Form,Unique,2023-05-24T00:55:49-04:00,bing,cpc
101313646,Phone Call,Unique,2023-05-23T13:52:09-04:00,google,cpc
101301262,Phone Call,Unique,2023-05-23T12:28:09-04:00,google,cpc
101277115,Web Form,Unique,2023-05-23T09:49:52-04:00,google,cpc
101266382,Web Form,Unique,2023-05-23T07:41:01-04:00,google,cpc
101247287,Web Form,Unique,2023-05-22T19:17:19-04:00,google,cpc
101215702,Phone Call,Unique,2023-05-22T14:45:27-04:00,google,cpc
101198531,Phone Call,Unique,2023-05-22T12:52:28-04:00,bing,cpc
101195541,Phone Call,Unique,2023-05-22T12:34:30-04:00,google,cpc
101182739,Phone Call,Unique,2023-05-22T11:19:27-04:00,bing,cpc
101174580,Web Form,Unique,2023-05-22T10:31:05-04:00,google,cpc
101124004,Web Form,Unique,2023-05-21T14:05:50-04:00,google,cpc
101115100,Web Form,Unique,2023-05-21T09:55:16-04:00,google,cpc
101095721,Web Form,Unique,2023-05-20T16:32:04-04:00,google,cpc
101012540,Phone Call,Unique,2023-05-19T11:59:18-04:00,google,cpc
100957263,Phone Call,Unique,2023-05-18T16:49:20-04:00,google,cpc
100914943,Web Form,Unique,2023-05-18T11:52:33-04:00,google,cpc
100863153,Phone Call,Unique,2023-05-17T17:56:57-04:00,google,cpc
100833303,Phone Call,Unique,2023-05-17T14:20:19-04:00,google,cpc
100831818,Phone Call,Unique,2023-05-17T14:09:36-04:00,google,cpc
100829641,Phone Call,Unique,2023-05-17T13:53:44-04:00,google,cpc
100803551,Web Form,Unique,2023-05-17T10:55:08-04:00,bing,cpc
100798765,Phone Call,Unique,2023-05-17T10:20:17-04:00,google,cpc
100794552,Phone Call,Unique,2023-05-17T09:48:13-04:00,bing,cpc
100792721,Phone Call,Unique,2023-05-17T09:32:56-04:00,google,cpc
100540527,Web Form,Unique,2023-05-14T18:55:34-04:00,google,cpc
100529784,Web Form,Unique,2023-05-14T13:45:51-04:00,google,cpc
100443372,Web Form,Unique,2023-05-12T15:22:05-04:00,google,cpc
100431651,Phone Call,Unique,2023-05-12T13:49:49-04:00,google,cpc
100428694,Web Form,Unique,2023-05-12T13:26:15-04:00,google,cpc
100398619,Web Form,Unique,2023-05-12T09:38:48-04:00,google,cpc
100298175,Web Form,Unique,2023-05-11T09:00:12-04:00,google,cpc
100297631,Phone Call,Unique,2023-05-11T08:52:49-04:00,google,cpc
100273274,Web Form,Unique,2023-05-10T18:57:19-04:00,bing,cpc
100243464,Phone Call,Unique,2023-05-10T14:33:02-04:00,google,cpc
100243376,Phone Call,Unique,2023-05-10T14:32:25-04:00,google,cpc
100213344,Web Form,Unique,2023-05-10T11:09:37-04:00,google,cpc
100162602,Phone Call,Unique,2023-05-09T17:27:05-04:00,google,cpc
100108471,Phone Call,Unique,2023-05-09T11:11:47-04:00,google,cpc
100107692,Web Form,Unique,2023-05-09T11:06:57-04:00,google,cpc
100101923,Web Form,Unique,2023-05-09T10:28:53-04:00,google,cpc
100018499,Phone Call,Unique,2023-05-08T13:25:33-04:00,google,cpc
100001640,Phone Call,Unique,2023-05-08T11:47:43-04:00,google,cpc
99975972,Phone Call,Unique,2023-05-08T09:08:39-04:00,google,cpc
99941390,Web Form,Unique,2023-05-07T13:30:40-04:00,google,cpc
99940099,Web Form,Unique,2023-05-07T12:58:00-04:00,google,cpc
99933536,Web Form,Unique,2023-05-07T10:03:38-04:00,google,cpc
99931538,Web Form,Unique,2023-05-07T08:54:58-04:00,google,cpc
99931183,Web Form,Unique,2023-05-07T08:39:40-04:00,google,cpc
99926775,Web Form,Unique,2023-05-07T03:29:30-04:00,google,cpc
99911861,Phone Call,Unique,2023-05-06T16:33:02-04:00,google,cpc
99903996,Web Form,Unique,2023-05-06T13:57:46-04:00,google,cpc
99881400,Web Form,Unique,2023-05-06T02:01:20-04:00,google,cpc
99865379,Web Form,Unique,2023-05-05T17:16:45-04:00,google,cpc
99799930,Web Form,Unique,2023-05-05T07:08:00-04:00,google,cpc
99793110,Web Form,Unique,2023-05-05T00:47:50-04:00,google,cpc
99735846,Web Form,Unique,2023-05-04T12:11:48-04:00,google,cpc
99680882,Phone Call,Unique,2023-05-03T17:24:58-04:00,bing,cpc
99678408,Phone Call,Unique,2023-05-03T17:02:47-04:00,google,cpc
99636197,Phone Call,Unique,2023-05-03T11:51:30-04:00,bing,cpc
99615764,Web Form,Unique,2023-05-03T09:20:10-04:00,bing,cpc
99575148,Phone Call,Unique,2023-05-02T16:31:33-04:00,google,cpc
99573681,Phone Call,Unique,2023-05-02T16:20:17-04:00,google,cpc
99567418,Web Form,Unique,2023-05-02T15:33:46-04:00,google,cpc
99552840,Phone Call,Unique,2023-05-02T13:53:32-04:00,google,cpc
99531519,Phone Call,Unique,2023-05-02T11:32:17-04:00,google,cpc
99519017,Phone Call,Unique,2023-05-02T10:12:29-04:00,bing,cpc
99517757,Web Form,Unique,2023-05-02T10:04:07-04:00,google,cpc
99513566,Web Form,Unique,2023-05-02T09:30:14-04:00,bing,cpc
99470163,Web Form,Unique,2023-05-01T16:37:47-04:00,google,cpc
99463005,Phone Call,Unique,2023-05-01T15:49:45-04:00,google,cpc
99444300,Phone Call,Unique,2023-05-01T13:51:22-04:00,google,cpc
99429356,Phone Call,Unique,2023-05-01T12:19:26-04:00,google,cpc
99372701,Web Form,Unique,2023-04-30T16:33:37-04:00,google,cpc
99314489,Web Form,Unique,2023-04-29T09:58:47-04:00,google,cpc
99311473,Web Form,Unique,2023-04-29T08:45:13-04:00,google,cpc
99299385,Web Form,Unique,2023-04-28T20:56:11-04:00,google,cpc
99259150,Web Form,Unique,2023-04-28T13:23:54-04:00,google,cpc
99229750,Web Form,Unique,2023-04-28T09:30:18-04:00,google,cpc
99219056,Web Form,Unique,2023-04-28T05:39:00-04:00,google,cpc
99203969,Phone Call,Unique,2023-04-27T18:54:21-04:00,bing,cpc
99175756,Phone Call,Unique,2023-04-27T15:42:28-04:00,google,cpc
99149951,Phone Call,Unique,2023-04-27T12:25:07-04:00,google,cpc
99097153,Web Form,Unique,2023-04-26T18:23:14-04:00,google,cpc
99064379,Web Form,Unique,2023-04-26T13:55:55-04:00,google,cpc
99059800,Phone Call,Unique,2023-04-26T13:33:24-04:00,google,cpc
99057469,Phone Call,Unique,2023-04-26T13:19:35-04:00,google,cpc
99047810,Phone Call,Unique,2023-04-26T12:42:09-04:00,google,cpc
99039584,Web Form,Unique,2023-04-26T11:45:11-04:00,google,cpc
98961374,Phone Call,Unique,2023-04-25T14:22:23-04:00,google,cpc
98948799,Web Form,Unique,2023-04-25T12:57:22-04:00,google,cpc
98948213,Phone Call,Unique,2023-04-25T12:52:59-04:00,google,cpc
98944257,Phone Call,Unique,2023-04-25T12:27:03-04:00,google,cpc
98936231,Web Form,Unique,2023-04-25T11:33:22-04:00,google,cpc
98894106,Web Form,Unique,2023-04-25T10:07:49-04:00,google,cpc
98787226,Phone Call,Unique,2023-04-24T17:36:27-04:00,google,cpc
98783770,Web Form,Unique,2023-04-24T17:22:31-04:00,google,cpc
98693127,Phone Call,Unique,2023-04-24T13:56:02-04:00,google,cpc
98647433,Web Form,Unique,2023-04-24T12:43:42-04:00,google,cpc
98635366,Phone Call,Unique,2023-04-24T11:34:20-04:00,google,cpc
98615145,Phone Call,Unique,2023-04-24T09:31:02-04:00,google,cpc
98610261,Phone Call,Unique,2023-04-24T08:53:23-04:00,google,cpc
98593525,Web Form,Unique,2023-04-23T22:13:46-04:00,google,cpc
98590859,Phone Call,Unique,2023-04-23T20:34:54-04:00,google,cpc
98575461,Web Form,Unique,2023-04-23T13:03:28-04:00,google,cpc
98570697,Web Form,Unique,2023-04-23T10:55:13-04:00,google,cpc
98499007,Web Form,Unique,2023-04-21T16:45:44-04:00,google,cpc
98464216,Phone Call,Unique,2023-04-21T11:54:36-04:00,google,cpc
98357820,Web Form,Unique,2023-04-20T15:04:07-04:00,bing,cpc
98345116,Web Form,Unique,2023-04-20T14:31:24-04:00,google,cpc
98342570,Web Form,Unique,2023-04-20T14:11:43-04:00,google,cpc
98310798,Phone Call,Unique,2023-04-20T10:27:13-04:00,google,cpc
98267866,Phone Call,Unique,2023-04-19T17:05:57-04:00,bing,cpc
98224854,Phone Call,Unique,2023-04-19T11:51:57-04:00,google,cpc
98065386,Phone Call,Unique,2023-04-17T17:47:11-04:00,bing,cpc
98053739,Web Form,Unique,2023-04-17T16:18:20-04:00,bing,cpc
98025146,Phone Call,Unique,2023-04-17T13:24:20-04:00,bing,cpc
98001509,Phone Call,Unique,2023-04-17T11:10:31-04:00,google,cpc
97967054,Web Form,Unique,2023-04-17T02:21:05-04:00,bing,cpc
97952021,Web Form,Unique,2023-04-16T16:19:32-04:00,google,cpc
97934782,Web Form,Unique,2023-04-16T08:30:52-04:00,google,cpc
97707177,Web Form,Unique,2023-04-13T10:18:45-04:00,bing,cpc
97673906,Web Form,Unique,2023-04-12T19:37:11-04:00,google,cpc
97665070,Phone Call,Unique,2023-04-12T17:37:45-04:00,bing,cpc
97634420,Phone Call,Unique,2023-04-12T13:52:08-04:00,google,cpc
97627689,Phone Call,Unique,2023-04-12T13:06:17-04:00,google,cpc
97543266,Phone Call,Unique,2023-04-11T15:31:55-04:00,google,cpc
97484118,Web Form,Unique,2023-04-11T08:36:44-04:00,google,cpc
97265957,Phone Call,Unique,2023-04-07T15:29:22-04:00,google,cpc
97222985,Phone Call,Unique,2023-04-07T08:31:37-04:00,google,cpc
97146038,Phone Call,Unique,2023-04-06T10:36:26-04:00,google,cpc
97085741,Phone Call,Unique,2023-04-05T15:05:11-04:00,google,cpc
97001620,Web Form,Unique,2023-04-04T16:52:30-04:00,google,cpc
96793471,Web Form,Unique,2023-04-02T15:28:44-04:00,google,cpc
96789762,Web Form,Unique,2023-04-02T14:08:36-04:00,google,cpc
96777546,Web Form,Unique,2023-04-02T08:18:36-04:00,google,cpc
96616791,Phone Call,Unique,2023-03-30T16:30:42-04:00,google,cpc
96587186,Web Form,Unique,2023-03-30T12:44:13-04:00,google,cpc
96581445,Phone Call,Unique,2023-03-30T12:02:31-04:00,google,cpc
96520930,Phone Call,Unique,2023-03-29T16:21:34-04:00,google,cpc
96517320,Phone Call,Unique,2023-03-29T15:55:11-04:00,google,cpc
96501667,Phone Call,Unique,2023-03-29T14:01:08-04:00,google,cpc
96499673,Phone Call,Unique,2023-03-29T13:46:39-04:00,google,cpc
96496977,Phone Call,Unique,2023-03-29T13:27:54-04:00,google,cpc
96496642,Phone Call,Unique,2023-03-29T13:25:39-04:00,google,cpc
96464198,Phone Call,Unique,2023-03-29T09:29:54-04:00,google,cpc
96428742,Web Form,Unique,2023-03-28T17:25:16-04:00,google,cpc
96333064,Web Form,Unique,2023-03-27T18:41:14-04:00,google,cpc
96306463,Phone Call,Unique,2023-03-27T15:06:45-04:00,google,cpc
96118497,Phone Call,Unique,2023-03-24T15:44:47-04:00,google,cpc
96101856,Phone Call,Unique,2023-03-24T13:32:28-04:00,google,cpc
96017151,Phone Call,Unique,2023-03-23T14:25:49-04:00,google,cpc
95991706,Phone Call,Unique,2023-03-23T11:36:50-04:00,google,cpc
95907432,Phone Call,Unique,2023-03-22T16:00:17-04:00,google,cpc
95870009,Phone Call,Unique,2023-03-22T11:47:52-04:00,google,cpc
95795474,Phone Call,Unique,2023-03-21T14:42:36-04:00,google,cpc
95789216,Phone Call,Unique,2023-03-21T13:58:38-04:00,google,cpc
95731975,Web Form,Unique,2023-03-20T22:10:30-04:00,bing,cpc
