Lead ID,Lead Type,Status,Date,Source,Medium
151685160,Web Form,Unique,2024-10-25T08:11:46-04:00,google,cpc
151684930,Web Form,Unique,2024-10-25T08:08:11-04:00,google,cpc
151661609,Web Form,Unique,2024-10-24T19:20:00-04:00,bing,cpc
151641977,Web Form,Unique,2024-10-24T16:21:36-04:00,google,cpc
151628623,Phone Call,Unique,2024-10-24T15:04:11-04:00,google,cpc
151616488,Web Form,Unique,2024-10-24T13:58:20-04:00,google,cpc
151595121,Web Form,Unique,2024-10-24T12:06:37-04:00,google,cpc
151584098,Phone Call,Unique,2024-10-24T11:12:15-04:00,google,cpc
151576740,Phone Call,Unique,2024-10-24T10:33:38-04:00,google,cpc
151553014,Web Form,Unique,2024-10-24T06:45:36-04:00,google,cpc
151508220,Phone Call,Unique,2024-10-23T16:07:39-04:00,google,cpc
151500739,Phone Call,Unique,2024-10-23T15:27:42-04:00,google,cpc
151495074,Web Form,Unique,2024-10-23T14:58:27-04:00,google,cpc
151456794,Phone Call,Unique,2024-10-23T11:42:56-04:00,google,cpc
151385690,Phone Call,Unique,2024-10-22T17:20:48-04:00,google,cpc
151383317,Web Form,Unique,2024-10-22T17:04:32-04:00,google,cpc
151381904,Phone Call,Unique,2024-10-22T16:56:15-04:00,google,cpc
151363464,Web Form,Unique,2024-10-22T15:16:15-04:00,google,cpc
151352258,Web Form,Unique,2024-10-22T14:17:49-04:00,google,cpc
151351589,Phone Call,Unique,2024-10-22T14:14:39-04:00,google,cpc
151342311,Web Form,Unique,2024-10-22T13:27:39-04:00,google,cpc
151341147,Web Form,Unique,2024-10-22T13:22:09-04:00,google,cpc
151340651,Web Form,Unique,2024-10-22T13:19:46-04:00,google,cpc
151327279,Web Form,Unique,2024-10-22T12:16:49-04:00,google,cpc
151319079,Web Form,Unique,2024-10-22T11:38:58-04:00,google,cpc
151309612,Phone Call,Unique,2024-10-22T10:54:11-04:00,google,cpc
151303573,Phone Call,Unique,2024-10-22T10:22:34-04:00,google,cpc
151289590,Web Form,Unique,2024-10-22T08:56:50-04:00,google,cpc
151246223,Web Form,Unique,2024-10-21T17:20:04-04:00,google,cpc
151192762,Web Form,Unique,2024-10-21T13:03:26-04:00,google,cpc
151182387,Phone Call,Unique,2024-10-21T12:18:27-04:00,google,cpc
151165774,Web Form,Unique,2024-10-21T11:12:09-04:00,google,cpc
151164883,Web Form,Unique,2024-10-21T11:08:37-04:00,google,cpc
151159939,Web Form,Unique,2024-10-21T10:47:26-04:00,google,cpc
151158330,Web Form,Unique,2024-10-21T10:40:31-04:00,google,cpc
151157925,Web Form,Unique,2024-10-21T10:38:52-04:00,google,cpc
151154213,Web Form,Unique,2024-10-21T10:23:04-04:00,google,cpc
151151270,Web Form,Unique,2024-10-21T10:10:11-04:00,google,cpc
151147945,Web Form,Unique,2024-10-21T09:56:23-04:00,google,cpc
151138614,Web Form,Unique,2024-10-21T09:10:50-04:00,google,cpc
151128535,Web Form,Unique,2024-10-21T07:49:06-04:00,google,cpc
151124944,Web Form,Unique,2024-10-21T06:38:13-04:00,bing,cpc
151110062,Web Form,Unique,2024-10-20T21:25:43-04:00,google,cpc
151103663,Web Form,Unique,2024-10-20T18:25:07-04:00,google,cpc
151102792,Web Form,Unique,2024-10-20T18:04:34-04:00,google,cpc
151074757,Web Form,Unique,2024-10-20T09:18:47-04:00,google,cpc
151073852,Web Form,Unique,2024-10-20T08:55:09-04:00,google,cpc
151064878,Web Form,Unique,2024-10-20T00:38:17-04:00,google,cpc
151047310,Web Form,Unique,2024-10-19T15:53:04-04:00,google,cpc
151046932,Web Form,Unique,2024-10-19T15:46:39-04:00,google,cpc
151042340,Web Form,Unique,2024-10-19T14:40:40-04:00,google,cpc
151041603,Web Form,Unique,2024-10-19T14:30:32-04:00,google,cpc
151039761,Web Form,Unique,2024-10-19T14:07:04-04:00,google,cpc
151032645,Web Form,Unique,2024-10-19T12:39:47-04:00,bing,cpc
151016530,Web Form,Unique,2024-10-19T09:24:41-04:00,google,cpc
150966035,Phone Call,Unique,2024-10-18T15:25:06-04:00,google,cpc
150951273,Web Form,Unique,2024-10-18T13:59:12-04:00,bing,cpc
150950789,Phone Call,Unique,2024-10-18T13:56:28-04:00,google,cpc
150917241,Web Form,Unique,2024-10-18T11:04:14-04:00,google,cpc
150902902,Web Form,Unique,2024-10-18T09:50:36-04:00,google,cpc
150881810,Web Form,Unique,2024-10-18T04:47:56-04:00,google,cpc
150874761,Web Form,Unique,2024-10-17T22:44:10-04:00,bing,cpc
150855905,Web Form,Unique,2024-10-17T17:28:36-04:00,google,cpc
150850703,Web Form,Unique,2024-10-17T16:52:20-04:00,google,cpc
150842735,Phone Call,Unique,2024-10-17T16:05:40-04:00,google,cpc
150840731,Web Form,Unique,2024-10-17T15:54:28-04:00,google,cpc
150817469,Web Form,Unique,2024-10-17T13:51:53-04:00,google,cpc
150811527,Phone Call,Unique,2024-10-17T13:21:03-04:00,google,cpc
150804736,Phone Call,Unique,2024-10-17T12:45:41-04:00,google,cpc
150800352,Phone Call,Unique,2024-10-17T12:23:31-04:00,google,cpc
150781181,Web Form,Unique,2024-10-17T10:51:28-04:00,bing,cpc
150766450,Phone Call,Unique,2024-10-17T09:33:01-04:00,google,cpc
150763093,Web Form,Unique,2024-10-17T09:11:50-04:00,google,cpc
150762274,Phone Call,Unique,2024-10-17T09:06:02-04:00,google,cpc
150727347,Web Form,Unique,2024-10-16T18:53:46-04:00,bing,cpc
150671417,Web Form,Unique,2024-10-16T13:22:42-04:00,google,cpc
150662314,Phone Call,Unique,2024-10-16T12:39:59-04:00,bing,cpc
150661430,Web Form,Unique,2024-10-16T12:35:53-04:00,google,cpc
150646828,Web Form,Unique,2024-10-16T11:35:20-04:00,bing,cpc
150646271,Web Form,Unique,2024-10-16T11:32:51-04:00,google,cpc
150639599,Phone Call,Unique,2024-10-16T11:02:23-04:00,google,cpc
150637791,Web Form,Unique,2024-10-16T10:53:38-04:00,google,cpc
150636223,Web Form,Unique,2024-10-16T10:45:48-04:00,google,cpc
150632151,Phone Call,Unique,2024-10-16T10:26:16-04:00,google,cpc
150624628,Web Form,Unique,2024-10-16T09:50:10-04:00,google,cpc
150617617,Web Form,Unique,2024-10-16T09:12:53-04:00,google,cpc
150616539,Web Form,Unique,2024-10-16T09:05:47-04:00,google,cpc
150615899,Web Form,Unique,2024-10-16T09:01:15-04:00,google,cpc
150607696,Web Form,Unique,2024-10-16T07:41:48-04:00,bing,cpc
150590742,Web Form,Unique,2024-10-15T22:10:31-04:00,google,cpc
150587349,Web Form,Unique,2024-10-15T20:43:18-04:00,google,cpc
150562735,Web Form,Unique,2024-10-15T16:47:19-04:00,google,cpc
150556142,Phone Call,Unique,2024-10-15T16:12:56-04:00,google,cpc
150550983,Phone Call,Unique,2024-10-15T15:47:35-04:00,bing,cpc
150539082,Web Form,Unique,2024-10-15T14:51:25-04:00,google,cpc
150525582,Web Form,Unique,2024-10-15T13:51:12-04:00,google,cpc
150515156,Web Form,Unique,2024-10-15T13:02:44-04:00,bing,cpc
150511569,Phone Call,Unique,2024-10-15T12:46:14-04:00,google,cpc
150504615,Web Form,Unique,2024-10-15T12:15:28-04:00,bing,cpc
150488930,Phone Call,Unique,2024-10-15T11:08:56-04:00,google,cpc
150485227,Web Form,Unique,2024-10-15T10:52:12-04:00,google,cpc
150464098,Web Form,Unique,2024-10-15T09:09:01-04:00,bing,cpc
150456716,Web Form,Unique,2024-10-15T08:10:32-04:00,google,cpc
150452594,Web Form,Unique,2024-10-15T07:05:38-04:00,google,cpc
150400573,Web Form,Unique,2024-10-14T15:52:11-04:00,google,cpc
150387166,Phone Call,Unique,2024-10-14T14:53:34-04:00,google,cpc
150382112,Web Form,Unique,2024-10-14T14:29:16-04:00,google,cpc
150380395,Web Form,Unique,2024-10-14T14:20:50-04:00,google,cpc
150379604,Phone Call,Unique,2024-10-14T14:17:14-04:00,google,cpc
150374197,Web Form,Unique,2024-10-14T13:52:01-04:00,google,cpc
150364211,Phone Call,Unique,2024-10-14T13:08:46-04:00,google,cpc
150363563,Phone Call,Unique,2024-10-14T13:06:10-04:00,facebook,cpc
150357966,Web Form,Unique,2024-10-14T12:41:52-04:00,google,cpc
150353546,Phone Call,Unique,2024-10-14T12:23:54-04:00,google,cpc
150343266,Web Form,Unique,2024-10-14T11:42:47-04:00,google,cpc
150333390,Web Form,Unique,2024-10-14T11:02:49-04:00,google,cpc
150333285,Web Form,Unique,2024-10-14T11:02:23-04:00,bing,cpc
150332870,Web Form,Unique,2024-10-14T11:00:42-04:00,google,cpc
150329772,Phone Call,Unique,2024-10-14T10:48:10-04:00,google,cpc
150328906,Web Form,Unique,2024-10-14T10:44:27-04:00,google,cpc
150327649,Phone Call,Unique,2024-10-14T10:38:49-04:00,google,cpc
150327451,Phone Call,Unique,2024-10-14T10:38:07-04:00,google,cpc
150325816,Web Form,Unique,2024-10-14T10:31:14-04:00,google,cpc
150317859,Phone Call,Unique,2024-10-14T09:57:00-04:00,google,cpc
150317775,Phone Call,Unique,2024-10-14T09:56:35-04:00,bing,cpc
150315261,Web Form,Unique,2024-10-14T09:44:36-04:00,google,cpc
150302236,Web Form,Unique,2024-10-14T08:30:15-04:00,google,cpc
150297046,Web Form,Unique,2024-10-14T07:33:20-04:00,google,cpc
150288509,Web Form,Unique,2024-10-14T04:11:55-04:00,google,cpc
150285106,Web Form,Unique,2024-10-14T01:30:06-04:00,google,cpc
150283955,Web Form,Unique,2024-10-14T00:33:09-04:00,google,cpc
150274348,Web Form,Unique,2024-10-13T18:58:40-04:00,google,cpc
150273105,Web Form,Unique,2024-10-13T18:25:08-04:00,google,cpc
150272632,Web Form,Unique,2024-10-13T18:11:58-04:00,bing,cpc
150261128,Web Form,Unique,2024-10-13T14:24:26-04:00,google,cpc
150256421,Web Form,Unique,2024-10-13T13:02:55-04:00,google,cpc
150243154,Web Form,Unique,2024-10-13T09:00:11-04:00,google,cpc
150233030,Web Form,Unique,2024-10-13T00:07:51-04:00,google,cpc
150222787,Web Form,Unique,2024-10-12T17:58:42-04:00,bing,cpc
150207949,Web Form,Unique,2024-10-12T14:09:19-04:00,google,cpc
150202110,Web Form,Unique,2024-10-12T12:53:16-04:00,google,cpc
150156813,Phone Call,Unique,2024-10-11T17:58:57-04:00,google,cpc
150155738,Web Form,Unique,2024-10-11T17:49:08-04:00,google,cpc
150148578,Web Form,Unique,2024-10-11T16:51:02-04:00,google,cpc
150130200,Phone Call,Unique,2024-10-11T14:57:28-04:00,google,cpc
150128271,Phone Call,Unique,2024-10-11T14:46:57-04:00,google,cpc
150115149,Phone Call,Unique,2024-10-11T13:32:24-04:00,google,cpc
150112828,Phone Call,Unique,2024-10-11T13:18:45-04:00,google,cpc
150102912,Phone Call,Unique,2024-10-11T12:25:37-04:00,google,cpc
150102466,Web Form,Unique,2024-10-11T12:23:20-04:00,google,cpc
150096613,Web Form,Unique,2024-10-11T11:53:09-04:00,google,cpc
150084488,Phone Call,Unique,2024-10-11T10:50:07-04:00,google,cpc
150077492,Web Form,Unique,2024-10-11T10:12:20-04:00,google,cpc
150076935,Web Form,Unique,2024-10-11T10:09:22-04:00,google,cpc
150075640,Web Form,Unique,2024-10-11T10:02:13-04:00,google,cpc
150071798,Web Form,Unique,2024-10-11T09:39:38-04:00,google,cpc
150057251,Web Form,Unique,2024-10-11T07:01:15-04:00,google,cpc
150055762,Web Form,Unique,2024-10-11T06:20:03-04:00,google,cpc
150041807,Web Form,Unique,2024-10-10T21:02:10-04:00,google,cpc
150009867,Phone Call,Unique,2024-10-10T15:41:53-04:00,google,cpc
150004372,Phone Call,Unique,2024-10-10T15:11:02-04:00,google,cpc
150002621,Web Form,Unique,2024-10-10T15:01:18-04:00,google,cpc
149996484,Phone Call,Unique,2024-10-10T14:27:05-04:00,google,cpc
149994775,Phone Call,Unique,2024-10-10T14:17:07-04:00,google,cpc
149986185,Phone Call,Unique,2024-10-10T13:29:37-04:00,google,cpc
149984813,Phone Call,Unique,2024-10-10T13:22:06-04:00,google,cpc
149982612,Phone Call,Unique,2024-10-10T13:10:26-04:00,google,cpc
149977854,Phone Call,Unique,2024-10-10T12:45:10-04:00,google,cpc
149961241,Phone Call,Unique,2024-10-10T11:20:47-04:00,google,cpc
149959253,Web Form,Unique,2024-10-10T11:10:13-04:00,google,cpc
149954741,Phone Call,Unique,2024-10-10T10:45:55-04:00,bing,cpc
149915293,Phone Call,Unique,2024-10-09T21:32:37-04:00,google,cpc
149906679,Web Form,Unique,2024-10-09T18:45:08-04:00,bing,cpc
149899070,Web Form,Unique,2024-10-09T17:28:57-04:00,google,cpc
149891180,Phone Call,Unique,2024-10-09T16:32:35-04:00,google,cpc
149880966,Phone Call,Unique,2024-10-09T15:33:23-04:00,google,cpc
149878058,Phone Call,Unique,2024-10-09T15:17:09-04:00,google,cpc
149874424,Phone Call,Unique,2024-10-09T14:56:35-04:00,bing,cpc
149872020,Web Form,Unique,2024-10-09T14:42:35-04:00,google,cpc
149870552,Phone Call,Unique,2024-10-09T14:34:29-04:00,bing,cpc
149868111,Web Form,Unique,2024-10-09T14:20:42-04:00,google,cpc
149862616,Phone Call,Unique,2024-10-09T13:50:20-04:00,bing,cpc
149860950,Web Form,Unique,2024-10-09T13:40:58-04:00,google,cpc
149856341,Web Form,Unique,2024-10-09T13:15:08-04:00,google,cpc
149844583,Web Form,Unique,2024-10-09T12:15:10-04:00,google,cpc
149832667,Web Form,Unique,2024-10-09T11:13:28-04:00,bing,cpc
149830036,Web Form,Unique,2024-10-09T11:01:01-04:00,google,cpc
149819680,Web Form,Unique,2024-10-09T10:05:44-04:00,bing,cpc
149811279,Web Form,Unique,2024-10-09T09:21:13-04:00,google,cpc
149810203,Web Form,Unique,2024-10-09T09:13:01-04:00,google,cpc
149801490,Web Form,Unique,2024-10-09T07:33:38-04:00,bing,cpc
149784311,Web Form,Unique,2024-10-08T21:26:26-04:00,google,cpc
149771674,Web Form,Unique,2024-10-08T18:00:09-04:00,google,cpc
149769727,Phone Call,Unique,2024-10-08T17:43:27-04:00,google,cpc
149763339,Phone Call,Unique,2024-10-08T16:58:04-04:00,google,cpc
149762560,Phone Call,Unique,2024-10-08T16:53:11-04:00,google,cpc
149756418,Web Form,Unique,2024-10-08T16:18:32-04:00,google,cpc
149748545,Web Form,Unique,2024-10-08T15:35:16-04:00,google,cpc
149725502,Web Form,Unique,2024-10-08T13:36:57-04:00,google,cpc
149717636,Phone Call,Unique,2024-10-08T12:55:33-04:00,google,cpc
149708397,Phone Call,Unique,2024-10-08T12:11:38-04:00,google,cpc
149706011,Phone Call,Unique,2024-10-08T12:00:26-04:00,google,cpc
149702013,Web Form,Unique,2024-10-08T11:42:04-04:00,google,cpc
149683671,Web Form,Unique,2024-10-08T10:12:33-04:00,google,cpc
149681551,Phone Call,Unique,2024-10-08T10:01:32-04:00,google,cpc
149679587,Web Form,Unique,2024-10-08T09:51:17-04:00,google,cpc
149664759,Web Form,Unique,2024-10-08T07:52:57-04:00,google,cpc
149663765,Web Form,Unique,2024-10-08T07:33:45-04:00,google,cpc
149648609,Web Form,Unique,2024-10-07T22:38:21-04:00,google,cpc
149636741,Web Form,Unique,2024-10-07T18:41:30-04:00,google,cpc
149636188,Web Form,Unique,2024-10-07T18:35:20-04:00,bing,cpc
149627769,Web Form,Unique,2024-10-07T17:25:27-04:00,google,cpc
149625244,Phone Call,Unique,2024-10-07T17:08:54-04:00,google,cpc
149601629,Web Form,Unique,2024-10-07T15:10:27-04:00,google,cpc
149597478,Phone Call,Unique,2024-10-07T14:50:54-04:00,google,cpc
149592266,Web Form,Unique,2024-10-07T14:26:42-04:00,google,cpc
149586181,Web Form,Unique,2024-10-07T13:59:15-04:00,google,cpc
149568425,Phone Call,Unique,2024-10-07T12:40:49-04:00,google,cpc
149544620,Phone Call,Unique,2024-10-07T11:06:58-04:00,google,cpc
149524563,Phone Call,Unique,2024-10-07T09:38:43-04:00,google,cpc
149517124,Web Form,Unique,2024-10-07T09:00:41-04:00,google,cpc
149492298,Web Form,Unique,2024-10-06T23:03:48-04:00,google,cpc
149459924,Web Form,Unique,2024-10-06T10:36:41-04:00,google,cpc
149455440,Web Form,Unique,2024-10-06T09:04:04-04:00,google,cpc
149450206,Web Form,Unique,2024-10-06T05:21:16-04:00,google,cpc
149421542,Phone Call,Unique,2024-10-05T14:08:29-04:00,google,cpc
149421197,Phone Call,Unique,2024-10-05T14:04:27-04:00,google,cpc
149415889,Web Form,Unique,2024-10-05T12:54:46-04:00,google,cpc
149411811,Web Form,Unique,2024-10-05T12:06:55-04:00,google,cpc
149410672,Web Form,Unique,2024-10-05T11:53:27-04:00,google,cpc
149331745,Phone Call,Unique,2024-10-04T13:46:15-04:00,google,cpc
149320398,Web Form,Unique,2024-10-04T12:43:01-04:00,google,cpc
149304893,Phone Call,Unique,2024-10-04T11:22:33-04:00,google,cpc
149298466,Web Form,Unique,2024-10-04T10:49:17-04:00,google,cpc
149295834,Phone Call,Unique,2024-10-04T10:34:25-04:00,google,cpc
149293460,Phone Call,Unique,2024-10-04T10:20:50-04:00,google,cpc
149288105,Web Form,Unique,2024-10-04T09:48:54-04:00,google,cpc
149283258,Web Form,Unique,2024-10-04T09:17:23-04:00,google,cpc
149274370,Web Form,Unique,2024-10-04T07:40:21-04:00,google,cpc
149270631,Web Form,Unique,2024-10-04T05:59:42-04:00,bing,cpc
149235027,Phone Call,Unique,2024-10-03T16:52:11-04:00,google,cpc
149233190,Web Form,Unique,2024-10-03T16:40:57-04:00,google,cpc
149229621,Web Form,Unique,2024-10-03T16:20:07-04:00,google,cpc
149220275,Web Form,Unique,2024-10-03T15:27:22-04:00,google,cpc
149207108,Web Form,Unique,2024-10-03T14:16:46-04:00,google,cpc
149199002,Web Form,Unique,2024-10-03T13:34:14-04:00,google,cpc
149174733,Phone Call,Unique,2024-10-03T11:34:06-04:00,google,cpc
149167219,Web Form,Unique,2024-10-03T10:57:29-04:00,bing,cpc
149146747,Web Form,Unique,2024-10-03T09:04:17-04:00,google,cpc
149134830,Web Form,Unique,2024-10-03T05:36:36-04:00,bing,cpc
149125547,Web Form,Unique,2024-10-02T23:05:17-04:00,google,cpc
149119896,Web Form,Unique,2024-10-02T20:23:46-04:00,google,cpc
149115902,Web Form,Unique,2024-10-02T19:14:13-04:00,google,cpc
149110473,Phone Call,Unique,2024-10-02T18:11:20-04:00,bing,cpc
149087907,Web Form,Unique,2024-10-02T15:43:40-04:00,bing,cpc
149085613,Phone Call,Unique,2024-10-02T15:31:33-04:00,google,cpc
149079725,Web Form,Unique,2024-10-02T14:58:59-04:00,google,cpc
149070303,Phone Call,Unique,2024-10-02T14:10:05-04:00,google,cpc
149051590,Phone Call,Unique,2024-10-02T12:35:14-04:00,google,cpc
149051229,Web Form,Unique,2024-10-02T12:33:16-04:00,google,cpc
149042634,Phone Call,Unique,2024-10-02T11:51:11-04:00,google,cpc
149025310,Web Form,Unique,2024-10-02T10:24:47-04:00,google,cpc
148983308,Web Form,Unique,2024-10-01T19:55:22-04:00,google,cpc
148980712,Phone Call,Unique,2024-10-01T19:16:46-04:00,google,cpc
148957099,Web Form,Unique,2024-10-01T16:13:15-04:00,google,cpc
148954743,Phone Call,Unique,2024-10-01T16:00:59-04:00,google,cpc
148898548,Web Form,Unique,2024-10-01T11:28:22-04:00,google,cpc
148887418,Web Form,Unique,2024-10-01T10:37:31-04:00,bing,cpc
148876095,Web Form,Unique,2024-10-01T09:40:16-04:00,google,cpc
148869784,Web Form,Unique,2024-10-01T09:01:11-04:00,google,cpc
148854608,Web Form,Unique,2024-10-01T04:42:29-04:00,google,cpc
148834189,Web Form,Unique,2024-09-30T18:49:06-04:00,google,cpc
148833391,Phone Call,Unique,2024-09-30T18:40:53-04:00,google,cpc
148821833,Web Form,Unique,2024-09-30T17:09:13-04:00,google,cpc
148791421,Web Form,Unique,2024-09-30T14:37:30-04:00,google,cpc
148786308,Web Form,Unique,2024-09-30T14:12:53-04:00,google,cpc
148782617,Web Form,Unique,2024-09-30T13:56:17-04:00,bing,cpc
148772882,Web Form,Unique,2024-09-30T13:11:43-04:00,google,cpc
148766516,Phone Call,Unique,2024-09-30T12:43:15-04:00,google,cpc
148762148,Phone Call,Unique,2024-09-30T12:24:40-04:00,google,cpc
148760224,Web Form,Unique,2024-09-30T12:16:25-04:00,google,cpc
148747223,Web Form,Unique,2024-09-30T11:23:57-04:00,google,cpc
148738291,Web Form,Unique,2024-09-30T10:46:38-04:00,google,cpc
148724233,Phone Call,Unique,2024-09-30T09:44:19-04:00,bing,cpc
148664568,Phone Call,Unique,2024-09-29T12:59:59-04:00,google,cpc
148652952,Web Form,Unique,2024-09-29T09:28:16-04:00,google,cpc
148649501,Web Form,Unique,2024-09-29T07:53:33-04:00,google,cpc
148626171,Web Form,Unique,2024-09-28T16:27:57-04:00,bing,cpc
148616066,Phone Call,Unique,2024-09-28T14:09:38-04:00,google,cpc
148611584,Web Form,Unique,2024-09-28T13:12:51-04:00,google,cpc
148593175,Web Form,Unique,2024-09-28T09:22:50-04:00,google,cpc
148590214,Web Form,Unique,2024-09-28T08:31:21-04:00,google,cpc
148579515,Web Form,Unique,2024-09-28T00:09:17-04:00,google,cpc
148578494,Web Form,Unique,2024-09-27T23:10:10-04:00,google,cpc
148572563,Web Form,Unique,2024-09-27T19:57:20-04:00,google,cpc
148571577,Phone Call,Unique,2024-09-27T19:36:40-04:00,google,cpc
148557259,Phone Call,Unique,2024-09-27T16:54:50-04:00,google,cpc
148546111,Web Form,Unique,2024-09-27T15:41:50-04:00,google,cpc
148541287,Web Form,Unique,2024-09-27T15:13:06-04:00,google,cpc
148535593,Web Form,Unique,2024-09-27T14:39:01-04:00,google,cpc
148490391,Web Form,Unique,2024-09-27T10:28:49-04:00,google,cpc
148457204,Web Form,Unique,2024-09-26T22:59:19-04:00,google,cpc
148433596,Web Form,Unique,2024-09-26T16:54:40-04:00,google,cpc
148409010,Web Form,Unique,2024-09-26T14:29:17-04:00,google,cpc
148408167,Phone Call,Unique,2024-09-26T14:24:16-04:00,google,cpc
148403081,Web Form,Unique,2024-09-26T13:55:28-04:00,google,cpc
148398244,Web Form,Unique,2024-09-26T13:29:18-04:00,google,cpc
148392314,Web Form,Unique,2024-09-26T12:55:13-04:00,google,cpc
148383075,Phone Call,Unique,2024-09-26T12:05:52-04:00,google,cpc
148382287,Web Form,Unique,2024-09-26T12:01:51-04:00,google,cpc
148381969,Web Form,Unique,2024-09-26T12:00:01-04:00,google,cpc
148374308,Web Form,Unique,2024-09-26T11:19:44-04:00,google,cpc
148371224,Web Form,Unique,2024-09-26T11:03:10-04:00,bing,cpc
148370172,Web Form,Unique,2024-09-26T10:57:37-04:00,google,cpc
148369446,Web Form,Unique,2024-09-26T10:53:49-04:00,google,cpc
148368861,Web Form,Unique,2024-09-26T10:50:41-04:00,google,cpc
148368005,Web Form,Unique,2024-09-26T10:46:12-04:00,google,cpc
148366299,Web Form,Unique,2024-09-26T10:36:16-04:00,google,cpc
148363504,Web Form,Unique,2024-09-26T10:21:06-04:00,google,cpc
148357502,Web Form,Unique,2024-09-26T09:44:42-04:00,google,cpc
148356103,Web Form,Unique,2024-09-26T09:35:42-04:00,google,cpc
148355767,Web Form,Unique,2024-09-26T09:33:27-04:00,google,cpc
148355597,Web Form,Unique,2024-09-26T09:32:12-04:00,google,cpc
148352894,Web Form,Unique,2024-09-26T09:14:43-04:00,google,cpc
148352382,Web Form,Unique,2024-09-26T09:11:00-04:00,google,cpc
148349296,Web Form,Unique,2024-09-26T08:44:52-04:00,google,cpc
148346648,Web Form,Unique,2024-09-26T08:14:19-04:00,google,cpc
148346414,Web Form,Unique,2024-09-26T08:11:15-04:00,google,cpc
148315802,Web Form,Unique,2024-09-25T18:25:21-04:00,google,cpc
148305187,Web Form,Unique,2024-09-25T16:56:01-04:00,bing,cpc
148287748,Web Form,Unique,2024-09-25T15:14:48-04:00,google,cpc
148265494,Web Form,Unique,2024-09-25T13:15:41-04:00,google,cpc
148249918,Web Form,Unique,2024-09-25T11:57:24-04:00,bing,cpc
148234534,Web Form,Unique,2024-09-25T10:42:35-04:00,bing,cpc
148231525,Phone Call,Unique,2024-09-25T10:27:46-04:00,google,cpc
148214469,Web Form,Unique,2024-09-25T08:35:58-04:00,google,cpc
148189850,Web Form,Unique,2024-09-24T21:03:20-04:00,bing,cpc
148188991,Web Form,Unique,2024-09-24T20:43:56-04:00,google,cpc
148179854,Web Form,Unique,2024-09-24T18:32:58-04:00,google,cpc
148179453,Web Form,Unique,2024-09-24T18:28:52-04:00,google,cpc
148177694,Phone Call,Unique,2024-09-24T18:12:28-04:00,google,cpc
148172987,Web Form,Unique,2024-09-24T17:32:54-04:00,google,cpc
148170188,Web Form,Unique,2024-09-24T17:11:41-04:00,google,cpc
148169184,Web Form,Unique,2024-09-24T17:05:27-04:00,google,cpc
148162662,Web Form,Unique,2024-09-24T16:26:15-04:00,google,cpc
148156323,Web Form,Unique,2024-09-24T15:52:00-04:00,google,cpc
148153676,Web Form,Unique,2024-09-24T15:38:05-04:00,google,cpc
148152916,Web Form,Unique,2024-09-24T15:34:10-04:00,google,cpc
148151211,Phone Call,Unique,2024-09-24T15:24:59-04:00,google,cpc
148149134,Phone Call,Unique,2024-09-24T15:13:58-04:00,google,cpc
148149120,Phone Call,Unique,2024-09-24T15:13:53-04:00,google,cpc
148145678,Web Form,Unique,2024-09-24T14:56:07-04:00,google,cpc
148142958,Web Form,Unique,2024-09-24T14:42:06-04:00,google,cpc
148141236,Web Form,Unique,2024-09-24T14:34:02-04:00,google,cpc
148141212,Web Form,Unique,2024-09-24T14:33:54-04:00,google,cpc
148138045,Web Form,Unique,2024-09-24T14:18:10-04:00,google,cpc
148136350,Web Form,Unique,2024-09-24T14:09:48-04:00,google,cpc
148135493,Web Form,Unique,2024-09-24T14:05:32-04:00,google,cpc
148133535,Web Form,Unique,2024-09-24T13:55:47-04:00,google,cpc
148133449,Web Form,Unique,2024-09-24T13:55:20-04:00,google,cpc
148131239,Web Form,Unique,2024-09-24T13:47:49-04:00,google,cpc
148129297,Web Form,Unique,2024-09-24T13:38:04-04:00,google,cpc
148128647,Web Form,Unique,2024-09-24T13:34:52-04:00,google,cpc
148126585,Web Form,Unique,2024-09-24T13:24:44-04:00,google,cpc
148126324,Web Form,Unique,2024-09-24T13:23:35-04:00,google,cpc
148124716,Web Form,Unique,2024-09-24T13:15:48-04:00,google,cpc
148116666,Web Form,Unique,2024-09-24T12:35:45-04:00,google,cpc
148116602,Web Form,Unique,2024-09-24T12:35:27-04:00,google,cpc
148115562,Web Form,Unique,2024-09-24T12:30:23-04:00,google,cpc
148115226,Phone Call,Unique,2024-09-24T12:28:55-04:00,google,cpc
148115169,Web Form,Unique,2024-09-24T12:28:37-04:00,google,cpc
148113955,Web Form,Unique,2024-09-24T12:23:07-04:00,google,cpc
148112993,Web Form,Unique,2024-09-24T12:18:46-04:00,google,cpc
148112568,Web Form,Unique,2024-09-24T12:16:58-04:00,google,cpc
148110288,Web Form,Unique,2024-09-24T12:06:36-04:00,google,cpc
148105550,Web Form,Unique,2024-09-24T11:45:38-04:00,google,cpc
148100221,Web Form,Unique,2024-09-24T11:22:21-04:00,google,cpc
148099900,Web Form,Unique,2024-09-24T11:21:01-04:00,google,cpc
148099646,Web Form,Unique,2024-09-24T11:19:51-04:00,google,cpc
148097232,Web Form,Unique,2024-09-24T11:09:05-04:00,google,cpc
148097119,Web Form,Unique,2024-09-24T11:08:33-04:00,google,cpc
148095176,Web Form,Unique,2024-09-24T10:59:54-04:00,google,cpc
148094664,Web Form,Unique,2024-09-24T10:57:21-04:00,google,cpc
148093562,Web Form,Unique,2024-09-24T10:51:47-04:00,google,cpc
